MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			110811 X-Prize Challenge 3A, 304L transverse tensile test, Wo=0.2495", Thicko=0.124"			Time:	150.17505	Sec	11/9/2011 2:56:05 PM
Time,Axial Displacement,Axial Strain,Axial Force
Sec,in,in/in,lbf
285.62573,0.85595876,0.47578183,2950.4854
285.65576,0.85604239,0.47587708,2952.0886
285.68579,0.85615772,0.47593504,2952.0627
285.71582,0.85621262,0.47600481,2953.4695
285.74585,0.85628664,0.47605434,2951.064
285.77588,0.85646755,0.47614276,2951.4377
285.80591,0.85650033,0.476206,2950.9153
285.83594,0.85656744,0.47627273,2952.0986
285.86597,0.85662037,0.47637221,2950.2546
285.896,0.85671079,0.47641999,2951.8425
285.92603,0.85684752,0.47650182,2952.678
285.95605,0.85692751,0.47655451,2951.2314
285.98608,0.85703194,0.47660145,2950.9651
286.01611,0.85710764,0.47666526,2950.2722
286.04614,0.8572064,0.47673994,2950.7034
286.07617,0.85736281,0.47684097,2951.7813
286.1062,0.8574037,0.47690541,2953.3289
286.13623,0.85746008,0.47696215,2950.3396
286.16626,0.85758537,0.47703576,2949.5532
286.19629,0.85765934,0.47709924,2951.0911
286.22632,0.85781211,0.47717044,2954.1313
286.25635,0.85779673,0.47722656,2949.6277
286.28638,0.85789472,0.47730461,2951.3755
286.31641,0.85801613,0.47737998,2950.8022
286.34644,0.85813397,0.47744444,2952.5667
286.37646,0.85821909,0.47751758,2952.147
286.40649,0.85822946,0.47756663,2952.3838
286.43652,0.85847104,0.47765359,2954.998
286.46655,0.85845894,0.47772911,2952.7256
286.49658,0.85855508,0.47779486,2951.1707
286.52661,0.85866779,0.477873,2950.1809
286.55664,0.85877848,0.47794068,2950.5359
286.58667,0.85877657,0.47800687,2952.4568
286.6167,0.85889244,0.47806969,2951.2209
286.64673,0.85903609,0.47812498,2951.1777
286.67676,0.85914123,0.47820702,2954.1489
286.70679,0.85923302,0.47826868,2953.4783
286.73682,0.85929775,0.47835371,2953.04
286.76685,0.85937279,0.47841638,2951.7532
286.79688,0.85944033,0.47849074,2952.6257
286.8269,0.85964704,0.47854722,2952.9072
286.85693,0.85962665,0.47863257,2950.1953
286.88696,0.8597002,0.47870547,2951.6907
286.91699,0.85986942,0.4787485,2951.7305
286.94702,0.85995281,0.47882327,2953.9988
